TOT_POPULATION,P_HH_VALUE_1MIL_PLUS,CIV_POP_16,P_WORK_FINANCE,AVG_COMMUTE_TIME,CIV_POP_18+,TOT_HOUSING_UNITS,P_WORK_PROFESSIONAL,P_3_BEDROOMS,P_BACHELORS_PLUS,P_SCHOOL_NURSERY,P_3PLUS_VEHICLES,TOT_CIV_POP,P_1_BEDROOM,P_LABOR_FORCE,target_TOT_POPULATION,TOT_HH,P_HH_INCOME_200K_PLUS,P_WORK_INFORMATION,P_WORK_TRANSPORTATION,P_HH_INCOME_50K_75K,P_DIFF_HOUSE_SAME_STATE,P_COMMUTE_PUBLIC,P_1_UNIT_DETACHED,P_GRAD_DEGREE,GEO_ID,Year,GEO_ID_1600000US0203000,GEO_ID_1600000US0427820,GEO_ID_1600000US0446000,GEO_ID_1600000US0455000,GEO_ID_1600000US0477000,GEO_ID_1600000US0602000,GEO_ID_1600000US0603526,GEO_ID_1600000US0613392,GEO_ID_1600000US0627000,GEO_ID_1600000US0629000,GEO_ID_1600000US0630000,GEO_ID_1600000US0640130,GEO_ID_1600000US0643000,GEO_ID_1600000US0644000,GEO_ID_1600000US0648354,GEO_ID_1600000US0653000,GEO_ID_1600000US0654652,GEO_ID_1600000US0662000,GEO_ID_1600000US0664000,GEO_ID_1600000US0664224,GEO_ID_1600000US0665000,GEO_ID_1600000US0666000,GEO_ID_1600000US0667000,GEO_ID_1600000US0668000,GEO_ID_1600000US0669000,GEO_ID_1600000US0670098,GEO_ID_1600000US0675000,GEO_ID_1600000US0681666,GEO_ID_1600000US0804000,GEO_ID_1600000US0816000,GEO_ID_1600000US0820000,GEO_ID_1600000US0843000,GEO_ID_1600000US1150000,GEO_ID_1600000US1235000,GEO_ID_1600000US1263000,GEO_ID_1600000US1270600,GEO_ID_1600000US1271000,GEO_ID_1600000US1304000,GEO_ID_1600000US1571550,GEO_ID_1600000US1714000,GEO_ID_1600000US1825000,GEO_ID_1600000US1836003,GEO_ID_1600000US2079000,GEO_ID_1600000US2146027,GEO_ID_1600000US2148006,GEO_ID_1600000US2255000,GEO_ID_1600000US2404000,GEO_ID_1600000US2507000,GEO_ID_1600000US2622000,GEO_ID_1600000US2634000,GEO_ID_1600000US2743000,GEO_ID_1600000US2758000,GEO_ID_1600000US2938000,GEO_ID_1600000US2965000,GEO_ID_1600000US3128000,GEO_ID_1600000US3137000,GEO_ID_1600000US3231900,GEO_ID_1600000US3240000,GEO_ID_1600000US3251800,GEO_ID_1600000US3254600,GEO_ID_1600000US3260600,GEO_ID_1600000US3271400,GEO_ID_1600000US3502000,GEO_ID_1600000US3611000,GEO_ID_1600000US3651000,GEO_ID_1600000US3663000,GEO_ID_1600000US3673000,GEO_ID_1600000US3684000,GEO_ID_1600000US3712000,GEO_ID_1600000US3719000,GEO_ID_1600000US3722920,GEO_ID_1600000US3728000,GEO_ID_1600000US3755000,GEO_ID_1600000US3915000,GEO_ID_1600000US3916000,GEO_ID_1600000US3918000,GEO_ID_1600000US4055000,GEO_ID_1600000US4075000,GEO_ID_1600000US4159000,GEO_ID_1600000US4260000,GEO_ID_1600000US4261000,GEO_ID_1600000US4748000,GEO_ID_1600000US4752006,GEO_ID_1600000US4804000,GEO_ID_1600000US4805000,GEO_ID_1600000US4817000,GEO_ID_1600000US4824000,GEO_ID_1600000US4827000,GEO_ID_1600000US4829000,GEO_ID_1600000US4830464,GEO_ID_1600000US4835000,GEO_ID_1600000US4837000,GEO_ID_1600000US4865000,GEO_ID_1600000US5157000,GEO_ID_1600000US5167000,GEO_ID_1600000US5182000,GEO_ID_1600000US5363000,GEO_ID_1600000US5370000,GEO_ID_1600000US5374060,GEO_ID_1600000US5548000,GEO_ID_1600000US5553000,TOT_POPULATION_3YR_ROLLING,lag_TOT_HH,lag_CIV_POP_18+,lag_TOT_CIV_POP,lag_CIV_POP_16,lag_TOT_HOUSING_UNITS,lag_TOT_POPULATION,lag_P_3_BEDROOMS,lag_P_HH_INCOME_200K_PLUS,lag_P_SCHOOL_NURSERY,lag_AVG_COMMUTE_TIME,lag_P_GRAD_DEGREE,lag_P_1_BEDROOM,lag_P_1_UNIT_DETACHED,lag_P_COMMUTE_PUBLIC,lag_P_WORK_FINANCE,lag_P_WORK_INFORMATION,lag_P_HH_INCOME_50K_75K,lag_P_BACHELORS_PLUS,lag_P_LABOR_FORCE,lag_P_3PLUS_VEHICLES,lag_P_WORK_TRANSPORTATION,lag_P_DIFF_HOUSE_SAME_STATE,lag_P_HH_VALUE_1MIL_PLUS,lag_P_WORK_PROFESSIONAL
-0.39459399143028495,-0.07409546005079616,-0.6148961839482233,-0.6439753407842566,0.8370159624813996,-0.4541559030520776,-0.643299289994786,-1.3452541086764684,0.5349438179008749,-1.2811589632804397,0.17045351537901107,0.8851445576973228,-0.38278810313457706,-0.8628972464893232,-1.9611294931778387,12.634788677087656,-0.6076957856377893,-0.8880412191980831,-0.8544285762618721,1.9314133990878664,0.31782544154353065,-0.02340829137279701,-0.4997372945717447,0.7313986800242959,-1.1974370216423509,1600000US0675000,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4108071978114765,-0.5993472452404018,-0.4805608141536177,-0.3988331600437579,-0.5969087719305284,-0.623796711220041,-0.4091627181645642,0.2398244718654601,-0.18252182473499426,-0.5064457658770903,0.5622500172124587,-1.1038467139704962,-0.9143106782127404,0.6759632547893144,-0.8690472188813848,-0.9573277227621434,-1.4314426846335992,-0.7211615716749694,-1.3466669828826143,-1.542800608468904,0.6063302695549175,1.6709835294122648,0.95041948215318,0.1910870227813045,-1.7911520683191249
-0.3883251446386475,-0.13602434774065034,-0.5540880551153802,-1.4273562957289732,1.3178563667020469,-0.4613005306901803,-0.6458864434997492,-1.8973094330799158,0.6052103288616879,-1.3841001369410002,-0.05517957837302271,1.1933077182757712,-0.376645689262375,-1.1371022156808808,-1.2871551789245539,12.645861882682292,-0.5899585928664991,0.23275153152679715,-0.3898830294359831,1.2702727199764745,-0.2449591906164893,0.13889633754819927,-0.4997372945717447,0.7855673808371637,-1.1787189601079795,1600000US0675000,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3973606180778322,-0.6076957856377893,-0.4541559030520776,-0.38278810313457706,-0.6148961839482233,-0.643299289994786,-0.39459399143028495,0.5349438179008749,-0.8880412191980831,0.17045351537901107,0.8370159624813996,-1.1974370216423509,-0.8628972464893232,0.7313986800242959,-0.4997372945717447,-0.6439753407842566,-0.8544285762618721,0.31782544154353065,-1.2811589632804397,-1.9611294931778387,0.8851445576973228,1.9314133990878664,-0.02340829137279701,-0.07409546005079616,-1.3452541086764684
-0.37321081099099895,-0.0234958745031354,-0.5421247538950565,-0.9051023257658288,0.997296097221615,-0.4295511627925295,-0.6597341659665193,-1.0296045403604008,0.4927839113243865,-1.215650943678265,-0.2056016408743788,1.2520054631478563,-0.3617098508138818,-0.999999731085102,-1.4963196212790215,12.648155723617947,-0.6523172629716072,0.1993542503231367,-1.6594856825430881,1.9314133990878664,0.8373189481527822,-0.07750983434646243,-1.0887049382964002,0.8697423887264601,-1.2910273293142054,1600000US0675000,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3853766490199771,-0.5899585928664991,-0.4613005306901803,-0.376645689262375,-0.5540880551153802,-0.6458864434997492,-0.3883251446386475,0.6052103288616879,0.23275153152679715,-0.05517957837302271,1.3178563667020469,-1.1787189601079795,-1.1371022156808808,0.7855673808371637,-0.4997372945717447,-1.4273562957289732,-0.3898830294359831,-0.2449591906164893,-1.3841001369410002,-1.2871551789245539,1.1933077182757712,1.2702727199764745,0.13889633754819927,-0.13602434774065034,-1.8973094330799158
-0.370079840745764,-0.21586457010120724,-0.5557826680646729,-1.5840324867179163,2.256640013037596,-0.4478582515910268,-0.6456325721234007,-0.9864624494483452,0.19766456528897267,-1.4402498680285785,0.17045351537901107,1.310703208019942,-0.3575823645766035,-0.8286216253403786,-1.5195601148739626,12.652941978629535,-0.5939799295210628,-0.2719308545185933,-1.4314426846335992,1.9000985989112649,0.6208633203989279,-0.02340829137279701,-0.7474227744668783,0.6722210593327551,-1.2910273293142054,1600000US0675000,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3772052654584701,-0.6523172629716072,-0.4295511627925295,-0.3617098508138818,-0.5421247538950565,-0.6597341659665193,-0.37321081099099895,0.4927839113243865,0.1993542503231367,-0.2056016408743788,0.997296097221615,-1.2910273293142054,-0.999999731085102,0.8697423887264601,-1.0887049382964002,-0.9051023257658288,-1.6594856825430881,0.8373189481527822,-1.215650943678265,-1.4963196212790215,1.2520054631478563,1.9314133990878664,-0.07750983434646243,-0.0234958745031354,-1.0296045403604008
-0.3635468585348294,0.2116541610983257,-0.5510489209372543,-1.3751308987326587,1.7300052846054577,-0.4176367601582617,-0.6106722629721969,-1.8438815387647105,0.043078241175183864,-1.075276615959319,-0.5816567971277686,1.6482152410344328,-0.3508038634293485,-0.8800350570637957,-1.72872455722843,,-0.5858951118981541,0.5585505741173896,-1.9115755212279804,2.283184639362047,0.9671923248050937,-0.7267283500304468,-0.3781128501572383,0.7495927856693317,-1.1225647755048669,1600000US0675000,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3689458367571974,-0.5939799295210628,-0.4478582515910268,-0.3575823645766035,-0.5557826680646729,-0.6456325721234007,-0.370079840745764,0.19766456528897267,-0.2719308545185933,0.17045351537901107,2.256640013037596,-1.2910273293142054,-0.8286216253403786,0.6722210593327551,-0.7474227744668783,-1.5840324867179163,-1.4314426846335992,0.6208633203989279,-1.4402498680285785,-1.5195601148739626,1.310703208019942,1.9000985989112649,-0.02340829137279701,-0.21586457010120724,-0.9864624494483452
-1.7144720745169009,0.2964065358195093,-1.6589455699675388,0.8183357751125465,1.7071081224997122,-1.687516152147832,-1.617210482107536,-1.2986206754330103,0.2960376806341103,-1.0378434619009334,0.24566454662968945,1.7215874221245395,-1.6906674979346532,-0.6743813301701276,-0.14837099277245186,11.668466606229213,-1.7002848007008364,-0.6342000107566281,0.969098592110771,1.3851072776749225,0.8373189481527822,-0.2398144632674585,0.2720073079350706,0.8662941258210974,-0.9915383447642704,1600000US0681666,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7144720745169009,-1.7002848007008364,-1.687516152147832,-1.6906674979346532,-1.6589455699675388,-1.617210482107536,-1.7144720745169009,0.2960376806341103,-0.6342000107566281,0.24566454662968945,1.7071081224997122,-0.9915383447642704,-0.6743813301701276,0.8662941258210974,0.2720073079350706,0.8183357751125465,0.969098592110771,0.8373189481527822,-1.0378434619009334,-0.14837099277245186,1.7215874221245395,1.3851072776749225,-0.2398144632674585,0.2964065358195093,-1.2986206754330103
-1.707303110433271,0.05634434785742149,-1.6759462317807023,-1.2184547077437151,1.981874067768654,-1.6601000552681011,-1.6753574324083609,-0.8597374606035825,0.5911570266695251,-0.7009450753754628,-0.5816567971277686,1.4427731339821337,-1.6889696490269208,-0.9485862993616848,-0.4969783966965648,11.676862388638904,-1.7289837706813964,0.504276407345563,-0.5349359559390283,1.1097993606181915,-0.4181236928195737,1.2209271970215068,0.04044313995600093,0.7926972518639381,-1.1974370216423509,1600000US0681666,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.710887592475086,-1.7002848007008364,-1.687516152147832,-1.6906674979346532,-1.6589455699675388,-1.617210482107536,-1.7144720745169009,0.2960376806341103,-0.6342000107566281,0.24566454662968945,1.7071081224997122,-0.9915383447642704,-0.6743813301701276,0.8662941258210974,0.2720073079350706,0.8183357751125465,0.969098592110771,0.8373189481527822,-1.0378434619009334,-0.14837099277245186,1.7215874221245395,1.3851072776749225,-0.2398144632674585,0.2964065358195093,-1.2986206754330103
-1.6958433162942907,-0.21586457010120724,-1.65334863191407,-0.4872991497953134,1.9360797435571635,-1.6390385304427968,-1.7225428730631795,-0.6967356045848487,0.057131543367346674,-0.7758113834922341,-0.4312347346264126,0.8998189939153443,-1.6766565194078928,-1.051413162808519,-0.4737379031016236,11.685659541739357,-1.7449250672302623,-1.0328664790358433,0.5328686481511871,1.2309713794629948,0.7940278226020108,0.6258102243111874,0.08716262897996156,0.8350319541652746,-1.1225647755048669,1600000US0681666,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.7058728337481543,-1.7289837706813964,-1.6601000552681011,-1.6889696490269208,-1.6759462317807023,-1.6753574324083609,-1.707303110433271,0.5911570266695251,0.504276407345563,-0.5816567971277686,1.981874067768654,-1.1974370216423509,-0.9485862993616848,0.7926972518639381,0.04044313995600093,-1.2184547077437151,-0.5349359559390283,-0.4181236928195737,-0.7009450753754628,-0.4969783966965648,1.4427731339821337,1.1097993606181915,1.2209271970215068,0.05634434785742149,-0.8597374606035825
-1.683835672620263,-0.13602434774065034,-1.6505917736458415,-0.9051023257658288,1.844491095134183,-1.5868034346150992,-1.6583645654297199,-0.279733472384222,0.057131543367346674,-0.7570948064630414,-1.4841891721359042,1.2520054631478563,-1.6655460996422986,-0.6401057090211829,-1.0315097493802041,11.696995492298301,-1.6733571249599732,-0.4682700349093709,-0.8544285762618721,0.9400181264422734,-0.07179468841340651,0.7340133102585182,0.3936317523495769,0.8628408399526973,-0.9728202832298996,1600000US0681666,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6956606997826082,-1.7449250672302623,-1.6390385304427968,-1.6766565194078928,-1.65334863191407,-1.7225428730631795,-1.6958433162942907,0.057131543367346674,-1.0328664790358433,-0.4312347346264126,1.9360797435571635,-1.1225647755048669,-1.051413162808519,0.8350319541652746,0.08716262897996156,-0.4872991497953134,0.5328686481511871,0.7940278226020108,-0.7758113834922341,-0.4737379031016236,0.8998189939153443,1.2309713794629948,0.6258102243111874,-0.21586457010120724,-0.6967356045848487
-1.6683627061430513,-0.07409546005079616,-1.6307201477688575,-1.0095531197584575,2.0276683919801446,-1.6114638002645922,-1.6415920100799537,-0.5786662863609319,0.12739805432815968,-0.4482712854813601,-0.7320788596291248,1.6041919323803686,-1.6515624369552695,-0.8286216253403786,-0.5434593838864455,11.705766497554333,-1.6762662077536314,-0.3186888553029885,0.4351962900656629,0.8512869146564972,-0.4614148183703437,2.6275673143368063,0.06410240119861119,0.7313986800242959,-1.0289744678330124,1600000US0681666,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6826805650192018,-1.6733571249599732,-1.5868034346150992,-1.6655460996422986,-1.6505917736458415,-1.6583645654297199,-1.683835672620263,0.057131543367346674,-0.4682700349093709,-1.4841891721359042,1.844491095134183,-0.9728202832298996,-0.6401057090211829,0.8628408399526973,0.3936317523495769,-0.9051023257658288,-0.8544285762618721,-0.07179468841340651,-0.7570948064630414,-1.0315097493802041,1.2520054631478563,0.9400181264422734,0.7340133102585182,-0.13602434774065034,-0.279733472384222
-1.6563907528787536,0.11827323554727567,-1.6655826668236045,-0.7484261347768855,2.23374285093185,-1.5681801223061724,-1.6779200859955825,-0.06922934453663218,0.3381975872105987,-0.6728702098316736,0.8473527966351131,1.7362618583425606,-1.6374843950523774,-0.8457594359148509,-1.3336361661144347,11.706153990602855,-1.6567773470405314,0.23275153152679715,-0.3898830294359831,1.1097993606181915,-0.8077438227765108,1.9242472556791568,0.04044313995600093,0.8033520128527893,-1.2161550831767216,1600000US0681666,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.669529710547356,-1.6762662077536314,-1.6114638002645922,-1.6515624369552695,-1.6307201477688575,-1.6415920100799537,-1.6683627061430513,0.12739805432815968,-0.3186888553029885,-0.7320788596291248,2.0276683919801446,-1.0289744678330124,-0.8286216253403786,0.7313986800242959,0.06410240119861119,-1.0095531197584575,0.4351962900656629,-0.4614148183703437,-0.4482712854813601,-0.5434593838864455,1.6041919323803686,0.8512869146564972,2.6275673143368063,-0.07409546005079616,-0.5786662863609319
-1.6558618455834369,-0.13602434774065034,-1.6047283950028628,-0.3828483558026845,2.462714471989301,-1.5843437856532714,-1.7702122643475535,-0.4639548486842801,0.2257711696732973,-0.6167204787440954,-0.6568678283784464,1.9123550929588164,-1.6363693729735869,-0.6572435195956553,-0.4969783966965648,11.712480993410162,-1.7203078226255542,0.26543053565463265,-0.2531234925788127,-0.09805632494410947,0.6208633203989279,1.3291302829688376,0.21446204717347192,0.7784160018712497,-1.1225647755048669,1600000US0681666,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.660205101535081,-1.6567773470405314,-1.5681801223061724,-1.6374843950523774,-1.6655826668236045,-1.6779200859955825,-1.6563907528787536,0.3381975872105987,0.23275153152679715,0.8473527966351131,2.23374285093185,-1.2161550831767216,-0.8457594359148509,0.8033520128527893,0.04044313995600093,-0.7484261347768855,-0.3898830294359831,-0.8077438227765108,-0.6728702098316736,-1.3336361661144347,1.7362618583425606,1.1097993606181915,1.9242472556791568,0.11827323554727567,-0.06922934453663218
-1.6472258250018694,0.2487130434554933,-1.6175220679532445,-0.4872991497953134,2.554303120412281,-1.6043188697980264,-1.7258442186463925,-1.2986206754330103,-0.2801477092445561,-0.4108381314229743,-0.8825009221304801,2.0150761464849665,-1.629586334796275,-0.9143106782127404,-0.5202188902915044,11.711079359580829,-1.6788679567503395,0.8488618962062874,-0.1237600683105706,1.2702727199764745,0.7507366970512392,2.7357704002841365,0.4715279430886773,0.7386930867929995,-0.6920493602143356,1600000US0681666,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6531594744880205,-1.7203078226255542,-1.5843437856532714,-1.6363693729735869,-1.6047283950028628,-1.7702122643475535,-1.6558618455834369,0.2257711696732973,0.26543053565463265,-0.6568678283784464,2.462714471989301,-1.1225647755048669,-0.6572435195956553,0.7784160018712497,0.21446204717347192,-0.3828483558026845,-0.2531234925788127,0.6208633203989279,-0.6167204787440954,-0.4969783966965648,1.9123550929588164,-0.09805632494410947,1.3291302829688376,-0.13602434774065034,-0.4639548486842801
-1.6491389802456031,0.14472460905118914,-1.5587030878029429,-1.3229055017363445,3.0351435246329284,-1.5691100594502565,-1.750861642902804,-0.5786662863609319,0.5489971200930377,-0.5324958821127276,-0.8072898908798024,2.7194490849499897,-1.6317388683909035,-0.8800350570637957,-0.21809247355727376,11.709248541399994,-1.678522849250948,0.6109528402821545,-0.2531234925788127,1.8040930829949,0.490989943746615,0.8422163962058491,0.4715279430886773,0.9208733497983042,-1.0289744678330124,1600000US0681666,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6507422169436368,-1.6788679567503395,-1.6043188697980264,-1.629586334796275,-1.6175220679532445,-1.7258442186463925,-1.6472258250018694,-0.2801477092445561,0.8488618962062874,-0.8825009221304801,2.554303120412281,-0.6920493602143356,-0.9143106782127404,0.7386930867929995,0.4715279430886773,-0.4872991497953134,-0.1237600683105706,0.7507366970512392,-0.4108381314229743,-0.5202188902915044,2.0150761464849665,1.2702727199764745,2.7357704002841365,0.2487130434554933,-1.2986206754330103
-1.6516379491843467,0.08903259873437959,-1.5804792263842844,-1.0095531197584575,3.470189604642085,-1.5720289531651284,-1.698806656757288,-0.5018306861105917,0.2398244718654601,-0.4669878625105529,-0.6568678283784464,2.293890434627372,-1.6324571370173155,-0.6915191407445997,-0.3807759287218605,,-1.6638616998114326,1.218454031078418,-0.0010336538939207925,1.5315330834617833,0.8373189481527822,1.5996379978371646,0.5293778803358111,0.7423318907759704,-0.4299964987331428,1600000US0681666,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6493342514772733,-1.678522849250948,-1.5691100594502565,-1.6317388683909035,-1.5587030878029429,-1.750861642902804,-1.6491389802456031,0.5489971200930377,0.6109528402821545,-0.8072898908798024,3.0351435246329284,-1.0289744678330124,-0.8800350570637957,0.9208733497983042,0.4715279430886773,-1.3229055017363445,-0.2531234925788127,0.490989943746615,-0.5324958821127276,-0.21809247355727376,2.7194490849499897,1.8040930829949,0.8422163962058491,0.14472460905118914,-0.5786662863609319
-0.3036069038982984,-0.520761738936794,-0.2349226713201311,0.5572087901309749,0.6309415035296941,-0.3985676653269,-0.3474011507178901,-0.24387770697187725,-0.4768939399348328,-0.6541536328024808,-0.05517957837302271,0.4595859073747041,-0.2987015001418448,0.04540671395771075,1.7108684948228174,12.714548510774653,-0.300641069066059,-1.110807415700351,1.2685689992131843,0.6653256389004716,1.010483450355865,2.35705959946848,0.36050699846204215,0.15535963100887115,-1.0476925293673829,1600000US0804000,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3036069038982984,-0.300641069066059,-0.3985676653269,-0.2987015001418448,-0.2349226713201311,-0.3474011507178901,-0.3036069038982984,-0.4768939399348328,-1.110807415700351,-0.05517957837302271,0.6309415035296941,-1.0476925293673829,0.04540671395771075,0.15535963100887115,0.36050699846204215,0.5572087901309749,1.2685689992131843,1.010483450355865,-0.6541536328024808,1.7108684948228174,0.4595859073747041,0.6653256389004716,2.35705959946848,-0.520761738936794,-0.24387770697187725
-0.2794572357279701,-0.32839304333872216,-0.21053293539325327,0.6094341871272891,0.9057074487986352,-0.3484722363103665,-0.3456183647048938,0.16323191930017505,-0.37852082458969416,-0.42955470845216737,-0.05517957837302271,0.3421904176305333,-0.27397952511824164,0.2167848197024341,1.5714255332531737,12.733268542209485,-0.31333747498269393,-1.0328664790358433,1.5968419615632081,0.6169293980872794,1.9195970869220536,3.4390904589417874,0.4255939912803024,0.14602623182930966,-0.7669216063518194,1600000US0804000,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2915320698131343,-0.300641069066059,-0.3985676653269,-0.2987015001418448,-0.2349226713201311,-0.3474011507178901,-0.3036069038982984,-0.4768939399348328,-1.110807415700351,-0.05517957837302271,0.6309415035296941,-1.0476925293673829,0.04540671395771075,0.15535963100887115,0.36050699846204215,0.5572087901309749,1.2685689992131843,1.010483450355865,-0.6541536328024808,1.7108684948228174,0.4595859073747041,0.6653256389004716,2.35705959946848,-0.520761738936794,-0.24387770697187725
